mid,user_name,user_link,verify_typ,weibo_link,publish_time,content,image_urls,video_preview_url,video_download_url,forward_num,comment_num,like_num,source,location_url,location_name,publish_location,origin_weibo_user_name,origin_weibo_content,origin_weibo_info
4486346854783576,lemon丶66,https://weibo.com/6148776898,没有认证,https://weibo.com/6148776898/IAeh7k4qs,2020-03-25 12:51,搜了一下新冠后遗症，相关的东西很少，希望就像说的那样，别像非典后遗症那样吧#新冠后遗症#,,,,0,0,1,iPhone客户端,,,,,,{}
4501186348492875,长弓白石文王,https://weibo.com/1443422847,没有认证,https://weibo.com/1443422847/J0uRszDnR,2020-05-05 11:38,有出入证，各项都正常，又一次被告知自行车不让进村，南门不让进，但是北门让进(骑自己的自行车车出去买菜，回来就不能进了)。你南门出去可以，但就是不让进。然后你就绕二三十分钟吧。没有具体的统一标准，但村民自治，有最终解释权。有理没理，你也没法说。。。。也许只是一件特殊时期，影响部分人的小事。总觉得缺点啥，歌声里：同时华夏儿女，都是中国人，我家大门常打开，包容。。。谁知道以后社会会发展成什么样，权钱至上的现实。包容，为人民服务的能做到什么程度？#新冠后遗症#,,,,0,0,0,motorola p50,,,,,,{}
4504565208086027,澳洲微报AuweNews,https://weibo.com/6329108384,黄V认证,https://weibo.com/6329108384/J1ULexVxN,2020-05-14 19:24,#新冠后遗症#目前，全球已经有超过430万人感染了新冠病毒。因新冠病毒离世的病患，更是超出了29万！人类对于这场肆虐全球的瘟疫束手无策，病毒至今仍在各国传播和蔓延。而那些在这场浩劫中幸存下来的人们，依然在病痛中挣扎。据报道，在疫情重灾区的欧美国家，越来越多的“康复”病患出现了后遗症...,https://wx2.sinaimg.cn/large/006Ukidigy1ges79kkytwj30u07kce81.jpg,,,0,0,0,微博 weibo.com,,,,,,{}
4504804603450936,视角志,https://weibo.com/5597141810,黄V认证,https://weibo.com/5597141810/J20ZmetKg,2020-05-15 11:16,【美国遭儿童流行病警报 或与#新冠后遗症#有关】日前，美国波士顿儿科医院的医生，进行了一项针对感染新冠病毒肺炎的儿童，肺部组织断层切片的专项研究。研究结果表明，感染新冠肺炎的儿童，肺部部分组织将严重纤维化，造成的后遗症不可忽视。根据波士顿儿科医院的检测，20岁左右成年人感染新冠病毒肺炎后，根据感染病症严重程度的不同，有三分之二的概率可能导致肺部“毛玻璃化”病变，有一半的概率会存在肺部阴影，形成肺部肿块，进一步造成肺部积液，导致患者即便康复，也将遭受肺功能丧失、肺活量减少、呼吸困难的病痛折磨。而针对未成年儿童感染的情况，研究结果表明，和Sars病毒及Mers病毒（中东冠装病毒）感染者类似。一般情况下来说，儿童感染新冠病毒肺炎后症状要比成年人稍轻。但是，如果儿童先期患有慢性疾病，则新冠肺炎造成的病状和后遗症，要比成年人更为严重。与此同时，当地时间5月10日，美国纽约州发现85例儿童感染“炎症综合征”，症状与中毒性休克综合征和川崎病相似，被怀疑与新冠病毒有关。病症已致3名儿童死亡。科莫表示，这可能预示着儿童面临大流行病的风险； 大多数患病的孩子并未表现出新冠肺炎典型症状，但新冠病毒或抗体检测均呈阳性 。纽约州卫生部门近日表示，这种被称作“小儿多系统炎症综合征”疾病被怀疑与新冠肺炎有关，症状与中毒性休克综合征和川崎病相似，可能出现发烧、肠胃病症和皮疹，所有医院如发现病例应立即上报。纽约市方面此前已发布健康警报，提醒医生留意类似病例，在必要时及时联络当地卫生部门，同时提醒家长，如果孩子出现相关症状及时就医。,https://wx2.sinaimg.cn/large/0066N2gOgy1gesyr9ok3nj30fi08s75g.jpg https://wx1.sinaimg.cn/large/0066N2gOgy1gesyr9oq8oj30fi0c8q40.jpg,,,1,1,4,搜狗高速浏览器,,,,,,{}
4526255074129559,北京众成医疗律师团队,https://weibo.com/1448448401,没有认证,https://weibo.com/1448448401/Jb10ThkhN,2020-07-13 15:52,肺炎#新冠后遗症##新冠肺炎# @态度青岛 【武汉医生：爸妈感染新冠，半年了后遗症还在折磨着他们】#当医生成为患者家属##武汉患者就医实情# 6月25日，端午节，#李华#带着父母出去玩。青山绿水之间，一家人采艾草、赏古迹。年近七旬的父母高兴得像孩子。几天前，妈妈还在哭哭啼啼，说啥也要回老家，不想呆在武汉。李华劝了半天，心里很是难受。父母也不容易，1月底双双感染新冠肺炎，住院几个月；康复过程中，妈妈一直腹泻、腹胀，瘦成了一把骨头，爸爸也不时头疼，感到乏力。#腹泻腹胀#         李华先后请了很多医生给妈妈医治，效果一直不明显。妈妈几度情绪失控，李华非常心痛，感慨现代医学对于一些新冠肺炎后遗症显得苍白无力，自己身为三甲医院的医生，却几乎无能为力，无可奈何。        武汉一位医生说，新冠病毒号称“perfect（完美）级”病毒，攻击的范围非常广，#从脑神经到身上所有的组织器官都会攻击#。北京地坛医院公众号曾公布，新冠肺炎患者可合并ARDS、心肌损害、凝血功能异常、肾脏损伤、肝脏损害等多脏器损害。一些新冠患者，视其发病时的严重程度、感染位置，在康复过程中难免会出现后遗症。#新冠肺炎并发症#         一位诊所医生曾作为医疗志愿者，参与康复驿站新冠患者的护理工作，患者出站后，很多人依然和他保持着联系，不时进行医疗咨询。他说，有一部分患者还是有后遗症的，但他不肯透露更为详尽的信息。新冠肺炎后遗症，正成为一些出院患者的隐秘之痛。        李华的妈妈65岁，感染新冠病毒时，是轻症，但症状非常怪异。1月26日，她怀疑自己神经有问题，全身麻，多汗，身上皱皱巴巴的。        1月31日做了CT检查，发现肺部已有炎症，2月2日住进医院。生病期间，体温正常，但一直腹泻、腹胀。4月初回到家，妈妈还是腹泻。        李华咨询了#中医#，开了方剂，以提高其免疫力。方剂中有人参片，量不大。服了一周，不腹泻了，改为腹胀、便秘。妈妈腹胀很凶，吃完饭就会胀，散步也缓解不了。“看着她的肚子咕咕咕，就鼓起来了，她憋得难受，认为又是那个病了，就很紧张”。妈妈往上按摩腹部，没几天，整个口腔都是臭的，舌苔厚厚一层，连口罩也不敢摘。……        同事说，少食多餐，一天最好五六顿。于是，妈妈一天吃六顿饭，每次吃一点点，同时多运动，但还是腹胀。4月12日起，李华给妈妈服用#中药#大黄，帮助排气。大黄可以泻热通便、凉血解毒，常用于治疗实热便秘、积滞腹痛等。普通人服用大黄，一天吃一袋，妈妈得两三袋，一腹涨了就吃。服用大黄两个多月，花了6000多块钱。        同事告诉李华，大黄有毒性，不能多吃。李华逐渐给妈妈减量，让她白天多出去溜达，保持好心情，晚上服一袋大黄睡觉。腹胀之外，妈妈还便秘。病情严重时，还要用甘油灌肠。李华从医院买来甘油、注射器，一般晚上六七点下班回到家，等妈妈吃完第6顿饭，就给她灌肠，用注射器抽上甘油，推进去。她服了药，就睡了。……        李华回想起，妈妈刚发病时，全身发紧，就是植物神经障碍的表现。至7月初，妈妈的腹胀在缓解，但仍不时出现。白天，出去散步，就好一点。半夜里，有时也会腹胀，就揉揉肚子，再吃点吗叮咛和藿香正气丸。几个月的折腾，身高1米7的妈妈，体重由120斤缩为90多斤，瘦成了骨架子。        与妈妈相比，爸爸的康复状况要好一些。爸爸在1月31日做CT检查时，发现肺部炎症。2月2日住院治疗，期间一直喊#头疼#。至3月5日，爸爸头疼得想撞墙，而且喘不上气来，转进重症病房。        3月8日，爸爸突然病危，一直正常的体温烧到37.8℃，而且呼吸困难。检查发现，他双肺弥漫性浸润性病变，成大白肺了，免疫系统几乎被摧垮，淋巴细胞亚群全线降低。医生给他应用大剂量激素冲击，用上了白蛋白及#磷酸氯喹#等药物，两天后才转危为安。        4月12日回到家，爸爸还是头疼，一般是下午疼、晚上疼，疼得不敢睡觉。在李华印象中，父亲头部没受过伤，身体一直挺好，但他受病毒攻击的主要是头部，以前是一天到晚都疼，“就像爆炸那样，从里到外，放射状的疼，头皮碰到都疼”。        在爸爸病重时，北京地坛医院在新冠患者#脑脊液里检测出新冠病毒#，证实#新冠病毒可攻击大脑#，爸爸随后做了头部磁共振，但没查出问题。……        新冠疫情中，大脑受到攻击的患者并非孤例。武汉退休医生傅医生说，她感染时，虽然肺部CT有些糟糕，但并未感到呼吸窘迫，只是觉得有点堵，她的难受在胃肠和头部。……        3月初，华中科技大学附属协和医院神经内科主任胡波团队对新冠肺炎住院患者的神经系统研究显示，214名患者中，超过三成出现神经系统症状，具体表现为三类：一是中枢神经系统症状如头痛、头晕、意识障碍、急性脑血管疾病、癫痫等；二是周围神经系统症状如味觉减退、嗅觉减退、食欲减退、神经痛等；三是骨骼肌损伤。O武汉医生：1月爸妈双双感染新冠，半年了后遗症还在折磨他们,https://wx2.sinaimg.cn/large/56559191ly1ggpeb9mlk6j20hs0mggnh.jpg https://wx3.sinaimg.cn/large/56559191ly1ggpeb9risbj20hs0np3zo.jpg https://wx2.sinaimg.cn/large/56559191ly1ggpeba6um0j20hs0qgwgc.jpg https://wx2.sinaimg.cn/large/56559191ly1ggpebabonqj20hs0i175q.jpg https://wx4.sinaimg.cn/large/56559191ly1ggpebagfixj20hs0at3z1.jpg https://wx2.sinaimg.cn/large/56559191ly1ggpebalbjxj20hs0npjs7.jpg,,,0,0,0,肺炎超话,,,,,,{}
4526255640669777,北京众成医疗律师团队,https://weibo.com/1448448401,没有认证,https://weibo.com/1448448401/Jb11O2OeR,2020-07-13 15:55,#新冠后遗症##新冠肺炎#  @八点健闻 【新冠后遗症：隐秘之痛丨来自武汉新冠患者家庭的一手记录】#当医生成为患者家属##武汉患者就医实情# 由于担心被歧视，或出于隐私考虑，一些患者隐瞒自己的新冠病史，对新冠后遗症更是讳莫如深。也有一些患者和家属对新冠后遗症问题认识不足。他们需要社会进一步帮助。#新冠肺炎后遗症#    O网页链接,,,,0,1,2,众成医律团Android,,,,,,{}
4526258422423413,北京众成医疗律师团队,https://weibo.com/1448448401,没有认证,https://weibo.com/1448448401/Jb16iaarj,2020-07-13 16:06,美国#新冠新发现# @视角志 【美国遭儿童流行病警报 或与#新冠后遗症#有关】美国波士顿儿科医院的医生，进行了一项针对感染新冠病毒肺炎的儿童，肺部组织断层切片的专项研究。研究结果表明，感染#新冠肺炎#的儿童，肺部部分组织将严重纤维化，造成的后遗症不可忽视。#肺部组织严重纤维化# 根据波士顿儿科医院的检测，20岁左右成年人感染新冠病毒肺炎后，根据感染病症严重程度的不同，有三分之二的概率可能导致肺部“#毛玻璃化#”病变，有一半的概率会存在肺部阴影，形成肺部肿块，进一步造成肺部积液，导致患者即便康复，也将遭受肺功能丧失、肺活量减少、呼吸困难的病痛折磨。而针对未成年儿童感染的情况，研究结果表明，和Sars病毒及Mers病毒（#中东冠装病毒#）感染者类似。一般情况下来说，儿童感染新冠病毒肺炎后症状要比成年人稍轻。但是，如果儿童先期患有慢性疾病，则新冠肺炎造成的病状和后遗症，要比成年人更为严重。与此同时，当地时间5月10日，美国纽约州发现85例儿童感染“炎症综合征”，症状与#中毒性休克综合征#和#川崎病#相似，被怀疑与新冠病毒有关。病症已致3名儿童死亡。科莫表示，这可能预示着儿童面临大流行病的风险； 大多数患病的孩子并未表现出新冠肺炎典型症状，但新冠病毒或抗体检测均呈阳性 。纽约州卫生部门近日表示，这种被称作“#小儿多系统炎症综合征#”疾病被怀疑与新冠肺炎有关，症状与中毒性休克综合征和川崎病相似，可能出现发烧、肠胃病症和皮疹，所有医院如发现病例应立即上报。纽约市方面此前已发布健康警报，提醒医生留意类似病例，在必要时及时联络当地卫生部门，同时提醒家长，如果孩子出现相关症状及时就医。#特朗普称小孩免疫力强可以开学#,https://wx4.sinaimg.cn/large/56559191ly1ggpejzotntj20fi08s0tc.jpg https://wx3.sinaimg.cn/large/56559191ly1ggpek02nxvj20fi0c8my7.jpg,,,0,0,0,美国超话,,,,,,{}
4530319854930984,可爱的洪水猛兽_-_,https://weibo.com/1895356157,没有认证,https://weibo.com/1895356157/JcIKZkGM0,2020-07-24 21:04,新冠病毒可能导致的后遗症1.肺部疤痕症状2.中风、栓塞和血液凝块3.心脏损伤4.神经认知和心理健康会受到影响5.儿童炎症6.男性不育7.其它对健康的长期影响#美国疫情##新加坡# #新冠后遗症#,https://wx2.sinaimg.cn/large/70f8d6fdly1gh2cx61x97j20hh0emdhp.jpg,,,1,0,3,,,,,,,{}
4539939314472210,韩国中央日报,https://weibo.com/2032100023,蓝V认证,https://weibo.com/2032100023/JgL0fiLqq,2020-08-20 10:09,糖尿、脱发、抑郁……逐渐浮出水面的新冠后遗症  #新冠后遗症# #钟南山称新冠无明显肺部后遗症# #新冠肺炎治愈后是否有后遗症# O网页链接,https://wx2.sinaimg.cn/large/791f62b7gy1ghx1xs9jksj20fk09tqac.jpg,,,0,1,0,微博 weibo.com,,,,,,{}
4560757477346498,Asita-,https://weibo.com/1910212712,黄V认证,https://weibo.com/1910212712/JpuzVuP9U,2020-10-16 20:52,读到这篇文章 O网页链接。第一次听说“脑雾”。新冠的种种后遗症，这一种尤其可怕。我应该开始读日记了。明天说不定会轮到我呢？这个年纪，已经开始担心老年症呆。#新冠后遗症#,https://wx2.sinaimg.cn/large/71db8868ly1gjrgtbuza7j20kh0k3q6m.jpg,,,0,1,0,微博 weibo.com,,,,,,{}
