mid,user_name,user_link,verify_typ,weibo_link,publish_time,content,image_urls,video_preview_url,forward_num,comment_num,like_num,source,origin_weibo_user_name,origin_weibo_content,origin_weibo_info
4864627248204809,干细胞健康指南,https://weibo.com/7745799921,蓝V认证,https://weibo.com/7745799921/Mr7fuyqrD,2023-02-02 09:22,我国研究表明使用人间充质干细胞可治疗重症 COVID-19的长期后遗症！#干细胞##干细胞治疗##免疫细胞##间充质干细胞##nk免疫细胞# 这个月，我国国家传染病临床研究中心的一个研究小组在eBioMedicine 上发表了一项研究，描述了使用人间充质干细胞 (MSC) 治疗重症 COVID-19的长期影响。这是一项前瞻性纵向队列研究，对 100 名参加 II 期试验的患者进行了为期一年的随访。主要终点是通过高分辨率 CT 扫描测量的全肺病变体积比例的改变。研究人员还分析了其他成像方法、六分钟步行测试、肺功能、血浆生物标志物和不良事件。与安慰剂相比，该治疗改善了全肺病变体积。研究人员还指出，MSC 组 17.9% 的患者在 12 个月时的 CT 图像正常，而安慰剂组则没有。与安慰剂组相比，MSC 组的症状也有所减轻。最早发表的相关报道，是中国生物技术发展中心进行的一项试验。报道称 200 多名患者在中国武汉使用类似技术进行了治疗，临床治疗结果表明，干细胞疗法具有良好的安全性，也被证实具有治疗效果。长期新冠（Long COVID ）的官方名称为 SARS-CoV-2 感染后急性后遗症 (PASC)，其定义为在感染后至少持续 4 周的广泛症状。据梅奥诊所称，四分之一的 65 岁或以上的人患有 COVID-19 的后遗症。我们希望这方面的临床试验能够为人们战胜疫情后遗症带来新的利器。,https://wx1.sinaimg.cn/large/008scAoNly1haovtvv72pg30o70gte83.jpg https://wx4.sinaimg.cn/large/008scAoNly1haovtzv1cmj30dw08s0v1.jpg,,1,1,0,微博网页版,,,{}
4868785763517886,赤jio熊喵,https://weibo.com/7457439784,橙V认证,https://weibo.com/7457439784/MsRqMeLa6,2023-02-13 20:47,pasc（post acute sequalae of covid-19）,https://wx3.sinaimg.cn/large/0088GEKQgy1hb25ayo1s3j317e0msazk.jpg,,0,0,1,iPhone客户端,,,{}
4868794503403900,不再是曾经那个没阳的我了,https://weibo.com/5286230711,没有认证,https://weibo.com/5286230711/MsRESehvC,2023-02-13 21:22,"文章告诉大家长新冠很可怕，但重点是这句Both studies, Palmer says, suggest that an antiviral medication such as Paxlovid could be an effective treatment for PASC. 另外所谓的第一项研究，它的样本是两个转发原文：近期，美国艾滋病医学团队的新冠后遗症（长新冠）的免疫学论文密集发表，指出新冠造成CD4、CD8等T细胞免疫系统混乱，促炎连锁反应的毒性甚于HIV，并造成T细胞与B细胞之间的错误协调，最终导致T细胞耗尽。新冠免疫学研究，被政客水军打为非主流，掩耳盗铃混日子。安东尼、岩崎明子教授等新冠免疫学先   展开c",https://wx1.sinaimg.cn/large/007d2pINgy1hb0o2yxlj8j30u01nldp0.jpg https://wx1.sinaimg.cn/large/007d2pINgy1hb0o2zamzgj30u0123tfs.jpg https://wx2.sinaimg.cn/large/007d2pINgy1hb0o2yilk7j30u00ydwm5.jpg,,1,1,2,vivo智能手机客户端,圣蛇杖,近期，美国艾滋病医学团队的新冠后遗症（长新冠）的免疫学论文密集发表，指出新冠造成CD4、CD8等T细胞免疫系统混乱，促炎连锁反应的毒性甚于HIV，并造成T细胞与B细胞之间的错误协调，最终导致T细胞耗尽。新冠免疫学研究，被政客水军打为非主流，掩耳盗铃混日子。安东尼、岩崎明子教授等新冠免疫学先 ​  展开c,"{""origin_user_name"": ""圣蛇杖"", ""origin_user_link"": ""https://weibo.com/u/6605597725"", ""origin_user_verify_typ"": ""没有认证"", ""origin_weibo_content"": ""近期，美国艾滋病医学团队的新冠后遗症（长新冠）的免疫学论文密集发表，指出新冠造成CD4、CD8等T细胞免疫系统混乱，促炎连锁反应的毒性甚于HIV，并造成T细胞与B细胞之间的错误协调，最终导致T细胞耗尽。新冠免疫学研究，被政客水军打为非主流，掩耳盗铃混日子。安东尼、岩崎明子教授等新冠免疫学先   展开c"", ""origin_weibo_link"": ""https://weibo.com//weibo.com/6605597725/MsFqrnak9?refer_flag=1001030103_"", ""origin_weibo_publish_time"": ""2023-02-12 14:13"", ""origin_source"": [], ""origin_repost_cnt"": ""38"", ""origin_comment_cnt"": ""6"", ""origin_like_cnt"": """", ""origin_weibo_image_urls"": ""https://wx1.sinaimg.cn/large/007d2pINgy1hb0o2yxlj8j30u01nldp0.jpg https://wx1.sinaimg.cn/large/007d2pINgy1hb0o2zamzgj30u0123tfs.jpg https://wx1.sinaimg.cn/large/007d2pINgy1hb0o2yilk7j30u00ydwm5.jpg""}"
4871789027787044,齐小春出中口才头year,https://weibo.com/6578942418,没有认证,https://weibo.com/6578942418/Mu7yKwFLu,2023-02-22 03:41,"我觉得爱神正酣畅Allegro mi sembrava Amor此刻她手里握着我的心Tenendo meo core in mano臂弯里还睡着我轻纱笼罩的情人E ne le braccia avea madoa involta in un drappo dormend 他唤醒她 她颤抖着驯服地Poi la svegliava, e d’esto core ardeo 从他手上吃下我燃烧的心Lei paventoa umilmente pasc我望着爱神离开 满脸泪痕appreso gir lo ne vedea piangedo",https://wx3.sinaimg.cn/large/007bezsugy1hbbqcq0lmlj30n00msgnt.jpg,,1,1,2,iPhone,,,{}
4876532864254356,六叔咨询,https://weibo.com/6530021417,没有认证,https://weibo.com/6530021417/Mw6Y6hQKE,2023-03-07 05:51,美国CDC「新冠感染急性后遗症(PASC)，通常称为“Long COVID”，是指一些从新冠感染急性期恢复的患者所经历的长期症状、体征和并发症。新证据表明，新冠病毒可以对身体的几乎每个器官和器官系统产生持续影响，感染后数周，数月，甚至可能数年。1. 新冠病毒几乎影响所有系统与器官，长新冠影响深远。2. 新冠后遗症也可导致死亡。3. 比如新冠病毒影响心脏，在康复后，虽然感染过去很久了，但有的人影响到心脏，突然出现心脏骤停，经病史调查，可归因为死于新冠并发症，而不是猝死O网页链接,,,0,4,0,HUAWEI Mate 40 Pro,,,{}
4877097195538342,赤jio熊喵,https://weibo.com/7457439784,橙V认证,https://weibo.com/7457439784/MwlEjneM6,2023-03-08 19:14,CV PASC symptoms were more common in women than in men despite seemingly less severe acute COVID-19 presentations*cardiovascular post-acute sequelae of SARS-CoV2 (CV PASC),https://wx2.sinaimg.cn/large/0088GEKQgy1hbsnytzum0j31220re1kx.jpg,,0,0,2,微博网页版,,,{}
4882358928409002,南也6118815938,https://weibo.com/6118815938,没有认证,https://weibo.com/6118815938/MyywYzhz4,2023-03-23 07:42,“长新冠”（long COVID）是指感染新冠病毒3个月后还有症状，最少持续2个月，且不能用其他疾病来解释这些症状。美国独立卫生研究院（NIH）也将其称为新冠感染急性后遗症（PASC，也可译为新冠感染后综合征）。据不完全统计，全球至少已有6500万人患有长新冠。,,,0,0,0,iPhone客户端,,,{}
4883086536345351,南也6118815938,https://weibo.com/6118815938,没有认证,https://weibo.com/6118815938/MyRsxqCIn,2023-03-25 07:53,“长新冠”（long COVID）是指感染新冠病毒3个月后还有症状，最少持续2个月，且不能用其他疾病来解释这些症状。美国独立卫生研究院（NIH）也将其称为新冠感染急性后遗症（PASC，也可译为新冠感染后综合征）。据不完全统计，全球至少已有6500万人患有长新冠。,,,0,0,1,iPhone客户端,,,{}
4894742984262035,科技外交官,https://weibo.com/6344527938,没有认证,https://weibo.com/6344527938/MDKHghSKv,2023-04-26 11:52,区域标准化组织太平洋地区标准大会（PASC）亚太经合组织标准分委会（APEC/SCSC）泛美标准组织（COPANT）欧洲标准组织（CEN/CENELEC）非洲标准组织（ARSO）世界贸易组织（WTO）欧洲标准组织（CEN/CENELEC）太平洋地区标准大会（PASC）泛美标准组织（COPANT）,,,0,0,0,iPhone客户端,,,{}
4900709659316758,Vic在华沙,https://weibo.com/7004923373,没有认证,https://weibo.com/7004923373/N0isBD5Ii,2023-05-12 23:01,本想等snl这季完结后认真做个季终总结（'cause s48 is literally my fresh year andthe cast is MY cast.）然而…。这季我超级喜欢的sketch有miles teller那期塌房男明星节目、jack harlow那期婚礼上的小丑和手提箱总动员、马冬梅那期家里进鹿、keke palmer那期超声波孕检和hellokitty商店、pedro pascal那期加州意难忘、jenna ortega那期抢戏的感情戏背景板 还有qunita brunson那期车内手语吵架。一想到季终两期原定主持是Kieran Culkin和Jennifer Coolidge我就大恨特恨 最伤心的是我们永远也不会知道自己曾错过了什么 而万恶资本中心也永远不会在乎自己曾毁掉了什么。真伤心！如果他俩艾美双提可能会让我安慰一点（如果有的话）。只有一点点。,,,0,0,1,Android,,,{}
